init_x,init_y,init_z,init_j1,init_j2,init_j3,init_j4,init_j5,init_j6,tgt_x,tgt_y,tgt_z,tgt_j1,tgt_j2,tgt_j3,tgt_j4,tgt_j5,tgt_j6,contact_flag,contact_x,contact_y,contact_z,contact_j1,contact_j2,contact_j3,contact_j4,contact_j5,contact_j6,contact_orient_x_deg,contact_type,sensor_contact_side,sensor_contact_x,sensor_contact_y,sensor_contact_z,sensor_contact_j1,sensor_contact_j2,sensor_contact_j3,sensor_contact_j4,sensor_contact_j5,sensor_contact_j6
0.355673,0.031057,0.493394,0.094301,-0.462916,-0.546916,0.023236,-0.450950,-3.105304,0.520048,0.032297,0.436348,0.047498,0.188897,-1.050104,-0.064456,-0.600370,-3.036366,1,0.446149,0.031740,0.461995,0.059200,-0.087100,-0.796064,-0.045346,-0.577954,-3.050287,33.740916,S,right,0.446149,0.041740,0.461995,0.101535,-0.084472,-0.798859,0.031703,-0.577564,-3.110148
0.347740,0.025075,0.508346,0.024535,-0.514780,-0.555155,-0.154492,-0.394786,-2.949348,0.522568,0.004399,0.486783,-0.057807,0.128914,-1.136865,-0.314553,-0.471673,-2.819244,1,0.407261,0.018035,0.501005,-0.017350,-0.278943,-0.728649,-0.227424,-0.462857,-2.892604,3.346844,S,right,0.407261,0.028035,0.501005,0.044528,-0.279642,-0.724421,-0.089067,-0.458104,-3.009978
0.358290,0.006514,0.482426,-0.101144,-0.431138,-0.549732,-0.384727,-0.509563,-2.766518,0.524803,0.026798,0.491087,0.020391,0.127998,-1.142423,-0.145972,-0.450208,-2.960981,1,0.430031,0.015253,0.486158,-0.020687,-0.178922,-0.778923,-0.213841,-0.512010,-2.910069,-35.085546,M,right,0.430031,0.025253,0.486158,0.028937,-0.179624,-0.775642,-0.112939,-0.507960,-2.992856
0.309855,0.003531,0.441243,-0.129242,-0.556637,-0.328163,-0.377789,-0.607132,-2.794442,0.526092,0.000137,0.485378,-0.071612,0.143360,-1.152659,-0.344364,-0.474174,-2.794036,1,0.459588,0.001181,0.471804,-0.070718,-0.055581,-0.868293,-0.295101,-0.555068,-2.849995,-29.156101,M,right,0.459588,0.011181,0.471804,-0.030185,-0.058181,-0.862451,-0.218606,-0.550001,-2.911057
0.333098,0.022259,0.479440,0.020197,-0.536253,-0.452589,-0.139116,-0.475554,-2.968759,0.544876,0.004288,0.434941,-0.040237,0.268396,-1.158262,-0.226269,-0.581751,-2.909342,1,0.408963,0.015821,0.463499,-0.009789,-0.216778,-0.668973,-0.170589,-0.581132,-2.952947,6.317373,S,right,0.408963,0.025821,0.463499,0.040439,-0.216823,-0.667278,-0.079528,-0.577923,-3.023703
0.373695,0.018843,0.489547,-0.010170,-0.387728,-0.598086,-0.202924,-0.482850,-2.915737,0.521415,0.033049,0.478955,0.045629,0.131833,-1.109244,-0.082192,-0.484581,-3.017016,1,0.444227,0.025626,0.484489,0.029055,-0.128826,-0.822746,-0.111957,-0.511619,-2.993902,-22.539854,S,right,0.444227,0.035626,0.484489,0.075603,-0.127368,-0.823325,-0.017338,-0.510048,-3.071326
0.370248,0.002395,0.450039,-0.085339,-0.328208,-0.526891,-0.290873,-0.624191,-2.866170,0.487961,0.028724,0.441077,0.040844,0.081611,-0.926400,-0.074371,-0.617094,-3.029620,1,0.421889,0.013946,0.446108,-0.012220,-0.140360,-0.689400,-0.161504,-0.636659,-2.965959,30.565043,M,right,0.421889,0.023946,0.446108,0.032266,-0.140467,-0.688033,-0.087088,-0.633844,-3.021030
0.303640,0.029718,0.532087,0.035746,-0.720627,-0.492447,-0.193950,-0.252006,-2.902909,0.553368,0.034636,0.516589,0.036746,0.198607,-1.309542,-0.136669,-0.352645,-2.962417,1,0.453693,0.032673,0.522775,0.052792,-0.141877,-0.924447,-0.080895,-0.395466,-3.014310,-18.191264,S,right,0.453693,0.042673,0.522775,0.108822,-0.139187,-0.927030,0.063809,-0.395155,3.141506
0.359276,0.000027,0.451666,-0.108090,-0.371734,-0.497239,-0.334667,-0.616299,-2.830571,0.569461,-0.003100,0.443236,-0.063690,0.335765,-1.283356,-0.293357,-0.530730,-2.847157,1,0.503195,-0.002114,0.445894,-0.065535,0.123752,-0.999991,-0.265650,-0.599725,-2.881285,4.466617,S,right,0.503195,0.007886,0.445894,-0.032277,0.121608,-0.995270,-0.207015,-0.596257,-2.926404
0.343677,0.014729,0.500949,-0.085509,-0.516630,-0.544201,-0.413549,-0.430694,-2.725035,0.501249,0.049327,0.468669,0.109454,0.085030,-1.018206,0.049989,-0.528014,-3.125897,1,0.409230,0.029122,0.487520,0.053614,-0.254011,-0.706759,-0.063190,-0.500702,-3.033445,42.441851,L,right,0.409230,0.039122,0.487520,0.110155,-0.251128,-0.709387,0.053917,-0.500742,-3.129936
0.340673,0.022860,0.525331,-0.077137,-0.553312,-0.597144,-0.488843,-0.346702,-2.639685,0.499552,0.047299,0.440117,0.101491,0.123086,-0.975551,0.030207,-0.608414,-3.108378,1,0.406631,0.033006,0.489955,0.076640,-0.265984,-0.702750,-0.015740,-0.491996,-3.072470,-39.208592,S,right,0.406631,0.043006,0.489955,0.134589,-0.261918,-0.707412,0.106026,-0.493558,3.109818
0.354635,0.001595,0.478122,-0.133198,-0.435362,-0.536471,-0.438949,-0.528470,-2.724779,0.578589,0.047853,0.451173,0.081396,0.354068,-1.327779,-0.005785,-0.486977,-3.080703,1,0.437597,0.018731,0.468139,0.002706,-0.126519,-0.774807,-0.151728,-0.564199,-2.966060,14.587944,M,right,0.437597,0.028731,0.468139,0.047484,-0.126127,-0.773866,-0.068403,-0.561670,-3.031655
0.324300,0.023224,0.457536,0.044391,-0.535116,-0.384638,-0.076581,-0.542138,-3.024284,0.482409,0.012846,0.448281,-0.016018,0.051999,-0.914953,-0.175740,-0.604408,-2.951561,1,0.427324,0.016462,0.451506,-0.002511,-0.132383,-0.715163,-0.148967,-0.617971,-2.973418,-17.752063,M,right,0.427324,0.026462,0.451506,0.041727,-0.132131,-0.714256,-0.073023,-0.615453,-3.030554
0.347087,0.022568,0.507779,-0.008083,-0.515838,-0.555531,-0.237795,-0.398959,-2.876019,0.498646,0.035066,0.458578,0.059521,0.087731,-0.989895,-0.046113,-0.558963,-3.049137,1,0.433194,0.029669,0.479826,0.051234,-0.159114,-0.776183,-0.065105,-0.526246,-3.032843,-31.565571,S,right,0.433194,0.039669,0.479826,0.099141,-0.156635,-0.778468,0.029749,-0.525758,-3.109583
0.321131,0.032304,0.433099,0.126251,-0.490019,-0.337936,0.070739,-0.633824,-3.137876,0.528628,0.030279,0.504801,0.029113,0.126155,-1.181040,-0.137794,-0.409091,-2.965066,1,0.403891,0.031496,0.461697,0.070976,-0.230493,-0.647904,-0.023753,-0.582403,-3.067132,14.604192,L,right,0.403891,0.041496,0.461697,0.122116,-0.226979,-0.651582,0.068616,-0.583124,-3.138606
0.343307,0.021408,0.471395,0.018519,-0.480005,-0.468160,-0.132420,-0.516044,-2.977453,0.495983,-0.001925,0.486076,-0.082863,0.045446,-1.033235,-0.353365,-0.497620,-2.790757,1,0.400964,0.012597,0.476939,-0.034120,-0.266730,-0.665822,-0.230415,-0.539079,-2.900017,34.131440,S,right,0.400964,0.022597,0.476939,0.021193,-0.267967,-0.661792,-0.123098,-0.534026,-2.986398
0.348351,0.025025,0.448499,0.053808,-0.414462,-0.444811,-0.053214,-0.602019,-3.045002,0.565618,-0.013535,0.436048,-0.091040,0.336641,-1.263955,-0.333884,-0.556815,-2.818741,1,0.426396,0.011174,0.444026,-0.023434,-0.120943,-0.703390,-0.178785,-0.643403,-2.953889,-43.312447,L,right,0.426396,0.021174,0.444026,0.019861,-0.121490,-0.701430,-0.107030,-0.640281,-3.006696
0.314638,-0.004897,0.434181,-0.175427,-0.511600,-0.338573,-0.433332,-0.652835,-2.762728,0.509910,0.049401,0.433735,0.104764,0.166172,-1.011117,0.035514,-0.616010,-3.112216,1,0.439666,0.029869,0.433895,0.055206,-0.057216,-0.737430,-0.046490,-0.666515,-3.052168,22.692445,L,right,0.439666,0.039869,0.433895,0.095313,-0.054835,-0.739993,0.018007,-0.665926,-3.098434
0.374059,0.029972,0.514953,0.068216,-0.418908,-0.645953,-0.040979,-0.396104,-3.049467,0.516536,0.040952,0.445976,0.075638,0.164263,-1.047929,-0.015452,-0.577067,-3.073504,1,0.456596,0.036333,0.474995,0.074902,-0.072154,-0.853360,-0.017964,-0.535234,-3.071083,-10.389234,M,right,0.456596,0.046333,0.474995,0.117302,-0.068888,-0.857262,0.064672,-0.535389,-3.137479
0.363188,0.010354,0.487895,-0.076232,-0.422244,-0.571281,-0.343689,-0.490336,-2.797613,0.570661,-0.004973,0.523979,-0.123143,0.271371,-1.469471,-0.682124,-0.330378,-2.453724,1,0.484930,0.001361,0.509069,-0.087804,-0.016431,-1.034183,-0.409829,-0.440856,-2.730387,19.504171,S,right,0.484930,0.011361,0.509069,-0.045998,-0.020423,-1.023699,-0.311572,-0.434145,-2.815743
0.337301,0.026689,0.498511,0.059094,-0.545914,-0.502063,-0.061952,-0.413376,-3.031542,0.489434,-0.014072,0.440492,-0.105872,0.093786,-0.946614,-0.323753,-0.631035,-2.842233,1,0.440788,-0.001038,0.459045,-0.078284,-0.096908,-0.781753,-0.288554,-0.600075,-2.863418,6.179384,S,right,0.440788,0.008962,0.459045,-0.036467,-0.099694,-0.776108,-0.215000,-0.594838,-2.920006
0.355233,0.026824,0.490073,0.055280,-0.461049,-0.538583,-0.064361,-0.461831,-3.031076,0.549806,0.026579,0.504386,0.011339,0.197148,-1.273176,-0.190887,-0.390776,-2.916785,1,0.446817,0.026709,0.496810,0.030580,-0.136512,-0.852597,-0.116744,-0.474183,-2.987490,26.201981,S,right,0.446817,0.036709,0.496810,0.079404,-0.134993,-0.853088,-0.010295,-0.472618,-3.076870
0.359991,-0.014154,0.458389,-0.195779,-0.369951,-0.529875,-0.495631,-0.615422,-2.701629,0.580731,0.014430,0.434222,-0.012535,0.380974,-1.317803,-0.190461,-0.531272,-2.931539,1,0.427046,-0.005471,0.451048,-0.097420,-0.127031,-0.724360,-0.309298,-0.630423,-2.853235,6.285590,M,right,0.427046,0.004529,0.451048,-0.054572,-0.130515,-0.717986,-0.237201,-0.624523,-2.907317
0.357472,0.024138,0.507951,0.015131,-0.475302,-0.583698,-0.173979,-0.406919,-2.933146,0.493563,0.034751,0.467426,0.058953,0.058413,-0.981551,-0.048826,-0.538029,-3.046365,1,0.432790,0.030012,0.485523,0.052156,-0.168792,-0.783970,-0.065254,-0.508769,-3.032049,37.373513,S,right,0.432790,0.040012,0.485523,0.101423,-0.166239,-0.786331,0.035334,-0.508360,-3.114466
0.378540,0.025498,0.497253,0.034739,-0.380610,-0.625096,-0.111339,-0.457298,-2.991010,0.574998,0.042145,0.485036,0.063424,0.301736,-1.355337,-0.051915,-0.407547,-3.040138,1,0.482621,0.034317,0.490780,0.057847,-0.008740,-0.973980,-0.056723,-0.478580,-3.038064,-2.250229,M,right,0.482621,0.044317,0.490780,0.099011,-0.006221,-0.976721,0.032179,-0.477938,-3.112439
0.342461,0.028953,0.494735,0.085044,-0.518947,-0.509489,0.002192,-0.432236,-3.087402,0.560804,0.005259,0.514974,-0.074456,0.232409,-1.367235,-0.462423,-0.359484,-2.666652,1,0.454397,0.016806,0.505111,-0.021318,-0.119942,-0.898883,-0.241463,-0.452716,-2.879297,-38.942634,S,right,0.454397,0.026806,0.505111,0.027317,-0.120896,-0.894464,-0.130502,-0.448471,-2.974092
0.369281,0.016792,0.477603,-0.016808,-0.386212,-0.562510,-0.202820,-0.520283,-2.920156,0.563424,0.034483,0.494854,0.039160,0.251985,-1.316550,-0.115401,-0.398386,-2.984064,1,0.470744,0.026038,0.486619,0.026480,-0.043269,-0.922701,-0.120247,-0.497561,-2.986125,-39.819957,M,right,0.470744,0.036038,0.486619,0.068693,-0.042031,-0.923035,-0.032232,-0.495819,-3.058870
0.371681,0.013149,0.494096,-0.057140,-0.399477,-0.606913,-0.312206,-0.472984,-2.821480,0.486892,-0.000445,0.488096,-0.080115,0.012868,-1.000343,-0.347686,-0.497127,-2.795495,1,0.426021,0.006737,0.491266,-0.066769,-0.197161,-0.780705,-0.315330,-0.502602,-2.823912,18.813927,M,right,0.426021,0.016737,0.491266,-0.016213,-0.200016,-0.773543,-0.210781,-0.495875,-2.910655
0.341881,0.006130,0.455195,-0.086940,-0.450879,-0.444878,-0.311031,-0.585722,-2.842916,0.487762,0.026806,0.517025,0.017840,-0.021521,-1.040455,-0.168407,-0.403583,-2.937766,1,0.388395,0.012722,0.474910,-0.035409,-0.309132,-0.620996,-0.231937,-0.541676,-2.899141,18.979891,L,right,0.388395,0.022722,0.474910,0.023805,-0.310432,-0.616810,-0.117522,-0.536275,-2.991059
0.289356,0.018428,0.458769,-0.035178,-0.700183,-0.289827,-0.257255,-0.483524,-2.869950,0.568718,0.031359,0.516232,0.019905,0.251598,-1.381207,-0.194249,-0.336722,-2.909048,1,0.440836,0.025439,0.489927,0.027258,-0.147859,-0.819783,-0.119000,-0.495825,-2.987039,-38.813553,L,right,0.440836,0.035439,0.489927,0.075729,-0.146461,-0.820133,-0.017584,-0.494149,-3.070963
0.297218,0.012638,0.466125,-0.121584,-0.667816,-0.341620,-0.445680,-0.490330,-2.709769,0.555169,0.003678,0.487185,-0.060246,0.235978,-1.280700,-0.344175,-0.437543,-2.787688,1,0.437306,0.007772,0.477562,-0.050373,-0.140122,-0.793639,-0.261706,-0.541086,-2.874829,21.136469,M,right,0.437306,0.017772,0.477562,-0.004706,-0.142012,-0.788760,-0.173475,-0.536091,-2.945853
