init_x,init_y,init_z,init_j1,init_j2,init_j3,init_j4,init_j5,init_j6,tgt_x,tgt_y,tgt_z,tgt_j1,tgt_j2,tgt_j3,tgt_j4,tgt_j5,tgt_j6,contact_flag,contact_x,contact_y,contact_z,contact_j1,contact_j2,contact_j3,contact_j4,contact_j5,contact_j6,contact_orient_x_deg,contact_type,sensor_contact_side,sensor_contact_x,sensor_contact_y,sensor_contact_z,sensor_contact_j1,sensor_contact_j2,sensor_contact_j3,sensor_contact_j4,sensor_contact_j5,sensor_contact_j6
0.306085,0.015905,0.447994,-0.026944,-0.597115,-0.316396,-0.210110,-0.556411,-2.918722,0.534928,0.041102,0.440325,0.071768,0.229927,-1.118282,-0.022664,-0.572435,-3.067831,1,0.386481,0.024757,0.445300,0.042671,-0.262161,-0.565179,-0.069539,-0.634403,-3.034069,-26.136320,S,left,0.386481,0.014757,0.445300,-0.010127,-0.262230,-0.566473,-0.157805,-0.637457,-2.968800
0.356608,0.015320,0.434093,-0.005396,-0.349433,-0.451762,-0.144647,-0.664132,-2.981253,0.498813,-0.010505,0.509481,-0.130979,0.035948,-1.105282,-0.520101,-0.441006,-2.631849,1,0.431868,0.001653,0.473992,-0.077354,-0.151197,-0.772853,-0.307325,-0.556470,-2.840318,44.897692,M,left,0.431868,-0.008347,0.473992,-0.121437,-0.146432,-0.781990,-0.388983,-0.564378,-2.775232
0.336588,0.009141,0.465979,-0.082479,-0.493996,-0.447799,-0.325815,-0.540887,-2.822229,0.564592,-0.001954,0.454927,-0.064198,0.304693,-1.275664,-0.306417,-0.508516,-2.832447,1,0.407354,0.005697,0.462549,-0.059734,-0.218563,-0.666936,-0.259120,-0.589623,-2.884705,-44.971702,M,left,0.407354,-0.004303,0.462549,-0.107891,-0.214342,-0.674688,-0.343949,-0.597334,-2.819118
0.322977,-0.008655,0.442675,-0.199037,-0.490636,-0.384577,-0.484766,-0.638327,-2.717587,0.569704,0.017925,0.532651,-0.048190,0.249573,-1.442884,-0.465544,-0.296390,-2.652359,1,0.427847,0.002642,0.480919,-0.078562,-0.175302,-0.770654,-0.320696,-0.535933,-2.825512,14.691423,L,left,0.427847,-0.007358,0.480919,-0.124324,-0.170238,-0.780602,-0.408206,-0.544620,-2.754629
0.298293,0.011367,0.462396,-0.122475,-0.656015,-0.336243,-0.433964,-0.506192,-2.723653,0.543682,0.022143,0.484033,0.003318,0.197754,-1.212820,-0.184725,-0.451960,-2.927950,1,0.396498,0.015679,0.471055,-0.014870,-0.273962,-0.639296,-0.187563,-0.554773,-2.936567,41.789168,S,left,0.396498,0.005679,0.471055,-0.069054,-0.271179,-0.645437,-0.288719,-0.561638,-2.856330
0.376000,0.007922,0.502277,-0.101830,-0.389592,-0.646919,-0.427942,-0.458668,-2.718123,0.566597,0.050327,0.512571,0.093798,0.249964,-1.364931,0.028375,-0.345838,-3.111137,1,0.446232,0.023548,0.506070,0.011582,-0.149705,-0.868158,-0.167068,-0.447978,-2.942720,0.614427,M,left,0.446232,0.013548,0.506070,-0.038717,-0.147917,-0.874255,-0.281769,-0.453316,-2.844605
0.346257,-0.008159,0.462539,-0.185493,-0.434825,-0.491531,-0.497320,-0.588221,-2.691943,0.519300,0.026842,0.458521,0.027535,0.152048,-1.072449,-0.109044,-0.542735,-2.998317,1,0.423262,0.007417,0.460751,-0.046717,-0.161096,-0.717576,-0.233867,-0.593793,-2.905153,-29.835655,M,left,0.423262,-0.002583,0.460751,-0.091625,-0.157686,-0.724137,-0.312776,-0.600099,-2.844378
0.372332,-0.011727,0.473686,-0.185083,-0.351033,-0.596184,-0.512031,-0.569785,-2.674077,0.484124,0.048441,0.476509,0.113600,0.019045,-0.962620,0.059216,-0.517813,-3.133715,1,0.441016,0.025239,0.475420,0.029828,-0.126382,-0.796987,-0.105164,-0.539589,-3.001225,8.233891,M,left,0.441016,0.015239,0.475420,-0.015331,-0.125985,-0.799361,-0.192162,-0.542971,-2.931504
0.320655,0.018808,0.457598,0.001098,-0.551193,-0.375364,-0.161138,-0.539474,-2.956165,0.577201,0.050084,0.532567,0.090527,0.272509,-1.453788,0.023060,-0.279459,-3.106967,1,0.466735,0.036617,0.500286,0.071628,-0.072507,-0.930737,-0.028106,-0.457586,-3.061682,-19.646952,M,left,0.466735,0.026617,0.500286,0.026027,-0.073727,-0.930729,-0.130498,-0.459425,-2.974861
0.342428,0.024128,0.472864,0.041686,-0.486176,-0.467369,-0.086683,-0.508636,-3.014463,0.570882,0.051975,0.445739,0.095299,0.337609,-1.287200,0.022710,-0.511194,-3.104083,1,0.494601,0.042677,0.454796,0.087547,0.082536,-0.971281,0.006292,-0.571944,-3.090425,-17.428839,S,left,0.494601,0.032677,0.454796,0.052244,0.080412,-0.968886,-0.058464,-0.572930,-3.039902
0.306512,0.030514,0.527865,0.004579,-0.703700,-0.494731,-0.297158,-0.273100,-2.807622,0.550942,0.027832,0.524880,0.006269,0.184346,-1.318518,-0.237386,-0.334906,-2.869508,1,0.473171,0.028685,0.525829,0.025504,-0.078848,-1.002213,-0.156174,-0.383663,-2.947031,27.950455,S,left,0.473171,0.018685,0.525829,-0.025490,-0.077283,-1.009188,-0.291181,-0.388388,-2.827131
0.349875,0.032674,0.471786,0.109808,-0.451310,-0.489826,0.051401,-0.520078,-3.127285,0.561683,-0.010187,0.446392,-0.085251,0.308948,-1.256522,-0.334132,-0.536147,-2.814437,1,0.442489,0.013933,0.460682,-0.015850,-0.097571,-0.782673,-0.179956,-0.587371,-2.946335,30.728867,L,left,0.442489,0.003933,0.460682,-0.057959,-0.095566,-0.787184,-0.254974,-0.591932,-2.888342
0.361745,0.014928,0.474034,-0.029562,-0.409149,-0.533539,-0.225538,-0.528375,-2.902545,0.508980,0.031314,0.444748,0.045639,0.141067,-1.013986,-0.068905,-0.588777,-3.032449,1,0.427670,0.022265,0.460921,0.021154,-0.148074,-0.728534,-0.113185,-0.586811,-2.998126,-44.905322,M,left,0.427670,0.012265,0.460921,-0.024192,-0.147410,-0.731009,-0.194219,-0.590358,-2.935587
0.306974,-0.007078,0.444695,-0.225183,-0.563539,-0.345884,-0.548799,-0.618628,-2.658750,0.500006,-0.014438,0.477881,-0.121868,0.073975,-1.046489,-0.418396,-0.523963,-2.741154,1,0.411203,-0.011052,0.462614,-0.136935,-0.197336,-0.694233,-0.394322,-0.603107,-2.780248,4.557731,M,left,0.411203,-0.021052,0.462614,-0.181262,-0.190262,-0.705833,-0.469878,-0.613460,-2.722063
0.299381,-0.004025,0.437496,-0.206884,-0.586554,-0.304581,-0.507354,-0.627207,-2.695760,0.525935,-0.009252,0.489755,-0.105999,0.142297,-1.169982,-0.429254,-0.468182,-2.719052,1,0.428147,-0.006995,0.467199,-0.112803,-0.149501,-0.755606,-0.360667,-0.583569,-2.802687,-4.068652,M,left,0.428147,-0.016995,0.467199,-0.155478,-0.143521,-0.766116,-0.436072,-0.592427,-2.743692
0.326790,0.020843,0.485528,-0.006183,-0.571972,-0.448580,-0.208358,-0.448136,-2.907256,0.578620,-0.017324,0.506232,-0.143241,0.315346,-1.475864,-0.665396,-0.371337,-2.479718,1,0.495963,-0.004797,0.499436,-0.102104,0.032237,-1.062777,-0.423556,-0.464202,-2.723180,-12.253790,M,left,0.495963,-0.014797,0.499436,-0.139051,0.038036,-1.075819,-0.505035,-0.471943,-2.653086
0.293386,0.020444,0.488693,-0.120157,-0.718268,-0.389076,-0.539448,-0.403335,-2.605135,0.558300,-0.013884,0.450187,-0.097559,0.294612,-1.249411,-0.361352,-0.532767,-2.791122,1,0.391370,0.007747,0.474451,-0.062416,-0.295903,-0.633342,-0.282257,-0.548031,-2.859213,38.947147,S,left,0.391370,-0.002253,0.474451,-0.116906,-0.290846,-0.642972,-0.384159,-0.558011,-2.777732
0.347683,0.026579,0.465158,0.062566,-0.450346,-0.469829,-0.041615,-0.540864,-3.052222,0.562695,0.047987,0.484182,0.085908,0.263029,-1.298731,0.004308,-0.424983,-3.089240,1,0.486385,0.040389,0.477431,0.081714,0.022430,-0.969216,-0.004866,-0.513901,-3.081543,-15.660806,M,left,0.486385,0.030389,0.477431,0.043017,0.020577,-0.967552,-0.082998,-0.515090,-3.017802
0.289589,0.003863,0.434119,-0.155761,-0.634767,-0.258844,-0.426746,-0.607082,-2.755203,0.485207,0.019875,0.518674,-0.014636,-0.030800,-1.037852,-0.252543,-0.402985,-2.863424,1,0.358302,0.009487,0.463820,-0.060006,-0.403122,-0.507904,-0.269850,-0.565037,-2.872104,43.400775,M,left,0.358302,-0.000513,0.463820,-0.124513,-0.397328,-0.518182,-0.386770,-0.577257,-2.780074
0.339999,-0.009525,0.440951,-0.175542,-0.417658,-0.430173,-0.432229,-0.654998,-2.764214,0.525484,0.038329,0.486304,0.062699,0.136842,-1.137658,-0.047940,-0.460296,-3.044930,1,0.431964,0.014201,0.463437,-0.016083,-0.137409,-0.749151,-0.182090,-0.581191,-2.943954,10.234244,S,left,0.431964,0.004201,0.463437,-0.060387,-0.135256,-0.753954,-0.261701,-0.586167,-2.882100
0.340778,0.023590,0.457448,0.043229,-0.464366,-0.435256,-0.076283,-0.562280,-3.025473,0.481306,0.041368,0.526476,0.088111,-0.050294,-1.033525,0.010776,-0.376882,-3.095091,1,0.434112,0.035397,0.503294,0.077601,-0.186854,-0.819728,-0.014770,-0.454138,-3.072963,4.325365,L,left,0.434112,0.025397,0.503294,0.023616,-0.188117,-0.819992,-0.136874,-0.456077,-2.969193
0.357095,0.011028,0.453526,-0.042452,-0.388969,-0.484820,-0.224795,-0.597803,-2.912812,0.488031,-0.018777,0.435495,-0.119971,0.099813,-0.938522,-0.340331,-0.647819,-2.833239,1,0.430509,-0.005683,0.443416,-0.093338,-0.101605,-0.725706,-0.293122,-0.652517,-2.870017,11.441338,S,left,0.430509,-0.015683,0.443416,-0.133958,-0.096874,-0.733664,-0.358785,-0.659043,-2.821838
0.377458,0.025950,0.437747,0.052326,-0.278609,-0.524907,-0.051702,-0.657757,-3.048109,0.493461,0.036255,0.456430,0.065084,0.074885,-0.967061,-0.035133,-0.568766,-3.058018,1,0.422785,0.029976,0.445047,0.059020,-0.134619,-0.690274,-0.041997,-0.636175,-3.054508,-5.359289,S,left,0.422785,0.019976,0.445047,0.014728,-0.135577,-0.690060,-0.115960,-0.638000,-2.999917
0.348602,0.012547,0.497643,-0.090982,-0.492093,-0.551842,-0.411120,-0.448079,-2.730720,0.499290,-0.013765,0.498595,-0.133636,0.049053,-1.085524,-0.493017,-0.470865,-2.663478,1,0.420505,-0.000008,0.498097,-0.108846,-0.221149,-0.784168,-0.417308,-0.489569,-2.734202,-16.940569,M,left,0.420505,-0.010008,0.498097,-0.157227,-0.214166,-0.798266,-0.516659,-0.501648,-2.650625
0.348333,0.006461,0.460284,-0.084352,-0.434628,-0.473638,-0.312337,-0.573193,-2.839436,0.576220,0.010789,0.481616,-0.036574,0.310171,-1.364253,-0.296336,-0.422204,-2.827320,1,0.472720,0.008823,0.471927,-0.038603,-0.014970,-0.912562,-0.236970,-0.544795,-2.895498,-44.064171,M,left,0.472720,-0.001177,0.471927,-0.077186,-0.012134,-0.918865,-0.310439,-0.549809,-2.836540
0.326418,-0.001558,0.452301,-0.158130,-0.502803,-0.404326,-0.438938,-0.595589,-2.742204,0.492813,0.026933,0.491877,0.025617,0.022594,-1.015052,-0.128319,-0.471367,-2.977548,1,0.380262,0.007661,0.465107,-0.061011,-0.321123,-0.580760,-0.267869,-0.574062,-2.875192,-17.670742,L,left,0.380262,-0.002339,0.465107,-0.117124,-0.316102,-0.589818,-0.368579,-0.584020,-2.796404
0.375395,0.022080,0.523111,-0.022370,-0.420689,-0.675919,-0.290373,-0.377883,-2.826449,0.495662,0.022597,0.461401,0.015356,0.072892,-0.981473,-0.129826,-0.555620,-2.982676,1,0.431741,0.022322,0.494199,0.011238,-0.184730,-0.796151,-0.156001,-0.484525,-2.955316,-28.820546,L,left,0.431741,0.012322,0.494199,-0.039477,-0.183080,-0.801405,-0.263486,-0.489786,-2.865583
