init_x,init_y,init_z,init_j1,init_j2,init_j3,init_j4,init_j5,init_j6,tgt_x,tgt_y,tgt_z,tgt_j1,tgt_j2,tgt_j3,tgt_j4,tgt_j5,tgt_j6,contact_flag,contact_x,contact_y,contact_z,contact_j1,contact_j2,contact_j3,contact_j4,contact_j5,contact_j6,contact_orient_x_deg,contact_type,sensor_contact_side,sensor_contact_x,sensor_contact_y,sensor_contact_z,sensor_contact_j1,sensor_contact_j2,sensor_contact_j3,sensor_contact_j4,sensor_contact_j5,sensor_contact_j6
0.330642,0.025976,0.433547,0.069979,-0.452916,-0.366281,-0.023485,-0.641605,-3.068265,0.534438,0.007057,0.436021,-0.032198,0.233998,-1.113243,-0.208582,-0.590781,-2.924452,1,0.415792,0.018071,0.434581,0.008929,-0.138016,-0.652732,-0.120040,-0.673138,-2.999829,-42.947978,L,left,0.415792,0.008071,0.434581,-0.035086,-0.137066,-0.655122,-0.189915,-0.676545,-2.950001
0.366564,-0.001839,0.492427,-0.161259,-0.405355,-0.611460,-0.528210,-0.499558,-2.639889,0.562583,-0.002954,0.438181,-0.061884,0.320703,-1.245068,-0.279070,-0.552602,-2.862578,1,0.490093,-0.002542,0.458242,-0.073095,0.063824,-0.965203,-0.289193,-0.577151,-2.858719,-4.451418,L,right,0.490093,0.007458,0.458242,-0.037755,0.061304,-0.959696,-0.224745,-0.573008,-2.909303
0.368815,0.016846,0.443111,0.001059,-0.323134,-0.504117,-0.138950,-0.637675,-2.982839,0.556588,0.014404,0.471933,-0.019709,0.254555,-1.254418,-0.229065,-0.470839,-2.892187,1,0.463452,0.015616,0.457637,-0.007887,-0.024105,-0.854579,-0.165405,-0.587854,-2.957712,30.301310,S,right,0.463452,0.025616,0.457637,0.031269,-0.024156,-0.853205,-0.095184,-0.585255,-3.011960
0.362096,0.027576,0.489439,0.059177,-0.432821,-0.558410,-0.054756,-0.470022,-3.039450,0.502019,0.010325,0.453315,-0.025978,0.106015,-0.999014,-0.201749,-0.576336,-2.927921,1,0.438335,0.018177,0.469757,-0.000272,-0.126579,-0.780018,-0.158539,-0.559350,-2.960192,22.803175,M,right,0.438335,0.028177,0.469757,0.044606,-0.126317,-0.778839,-0.074375,-0.556681,-3.026716
0.317998,0.021162,0.444840,0.031820,-0.536165,-0.343971,-0.094591,-0.582451,-3.012248,0.512766,-0.012306,0.448853,-0.098295,0.152457,-1.049545,-0.331417,-0.587257,-2.826962,1,0.448601,-0.001280,0.447531,-0.072260,-0.051676,-0.793420,-0.265434,-0.631114,-2.886925,9.132078,L,left,0.448601,-0.011280,0.447531,-0.111066,-0.047825,-0.800391,-0.330194,-0.636655,-2.838497
0.333046,0.025768,0.502013,0.043866,-0.568138,-0.497782,-0.103729,-0.396590,-2.994248,0.548945,0.003447,0.474981,-0.055246,0.228406,-1.231311,-0.306160,-0.475818,-2.827132,1,0.402460,0.018591,0.493322,-0.009552,-0.286387,-0.697481,-0.200873,-0.484655,-2.917665,0.553334,L,right,0.402460,0.028591,0.493322,0.051296,-0.286593,-0.694455,-0.070608,-0.480596,-3.026520
0.333225,0.000833,0.446962,-0.124056,-0.466339,-0.409275,-0.364404,-0.614245,-2.806744,0.502122,-0.007741,0.471000,-0.094602,0.086216,-1.036281,-0.353030,-0.536360,-2.798798,1,0.413056,-0.003220,0.458324,-0.097346,-0.188033,-0.685815,-0.318900,-0.609046,-2.841380,4.886832,M,left,0.413056,-0.013220,0.458324,-0.142407,-0.182568,-0.695112,-0.395735,-0.617553,-2.782759
0.299847,0.013814,0.442681,-0.048704,-0.614036,-0.290186,-0.246648,-0.569339,-2.891354,0.538582,0.015393,0.494082,-0.023006,0.171049,-1.210592,-0.256046,-0.432991,-2.864123,1,0.375465,0.014314,0.458962,-0.019924,-0.329771,-0.550930,-0.187313,-0.587495,-2.940616,-5.446641,S,left,0.375465,0.004314,0.458962,-0.078074,-0.326596,-0.557208,-0.290352,-0.595098,-2.861082
0.375732,0.019899,0.513897,-0.027383,-0.409846,-0.656838,-0.282564,-0.407833,-2.837455,0.510625,0.013985,0.512067,-0.036236,0.061410,-1.128807,-0.304455,-0.409397,-2.818264,1,0.468894,0.015815,0.512633,-0.029762,-0.078817,-0.967304,-0.275471,-0.428173,-2.846499,-18.031779,S,right,0.468894,0.025815,0.512633,0.017666,-0.080293,-0.961486,-0.161280,-0.423533,-2.945643
0.296576,0.032890,0.524574,-0.023119,-0.742512,-0.470919,-0.413053,-0.268213,-2.697611,0.568831,0.011603,0.490152,-0.036989,0.276788,-1.343556,-0.305831,-0.410194,-2.817160,1,0.402157,0.024635,0.511225,0.018180,-0.310484,-0.728729,-0.159148,-0.425995,-2.947697,-2.002297,M,left,0.402157,0.014635,0.511225,-0.049809,-0.307770,-0.737693,-0.321152,-0.433902,-2.807297
0.337745,0.019123,0.477502,-0.008502,-0.512929,-0.464678,-0.196348,-0.490621,-2.922126,0.508816,-0.015267,0.506786,-0.143085,0.074320,-1.145971,-0.547683,-0.444414,-2.607762,1,0.392857,0.008044,0.486936,-0.070231,-0.309079,-0.662184,-0.318475,-0.509766,-2.822543,-41.410296,L,right,0.392857,0.018044,0.486936,-0.010203,-0.312262,-0.654414,-0.195916,-0.501615,-2.923708
0.326640,0.018034,0.469160,-0.015699,-0.546046,-0.416081,-0.205424,-0.506973,-2.916430,0.498100,0.021971,0.481705,0.008315,0.052536,-1.020454,-0.158316,-0.497708,-2.954555,1,0.435879,0.020543,0.477152,0.008302,-0.146422,-0.782269,-0.147823,-0.536477,-2.966633,10.933250,S,right,0.435879,0.030543,0.477152,0.055043,-0.145814,-0.781484,-0.056795,-0.534044,-3.039837
0.320151,-0.011625,0.440744,-0.221194,-0.494732,-0.377440,-0.516908,-0.649144,-2.695208,0.499447,-0.011144,0.467801,-0.105301,0.083342,-1.023406,-0.366914,-0.548773,-2.789912,1,0.440597,-0.011302,0.458920,-0.120215,-0.092847,-0.789087,-0.361208,-0.607287,-2.807651,-15.193958,M,left,0.440597,-0.021302,0.458920,-0.159889,-0.086977,-0.799238,-0.429126,-0.615139,-2.755472
0.358987,0.024007,0.526068,-0.021026,-0.486280,-0.634650,-0.305396,-0.354280,-2.809718,0.576229,0.040914,0.471141,0.060331,0.320607,-1.340456,-0.055368,-0.441393,-3.038080,1,0.502010,0.035138,0.489906,0.056338,0.055784,-1.047762,-0.061067,-0.469414,-3.034117,-1.499849,M,right,0.502010,0.045138,0.489906,0.094950,0.058169,-1.050396,0.023835,-0.468563,-3.105581
0.342222,-0.017082,0.448752,-0.226300,-0.416523,-0.463143,-0.529632,-0.644612,-2.683363,0.484891,0.039427,0.442226,0.078988,0.071967,-0.917748,-0.008843,-0.614917,-3.078860,1,0.422598,0.014754,0.445075,-0.008336,-0.136067,-0.690340,-0.154357,-0.639521,-2.971583,-37.083263,L,right,0.422598,0.024754,0.445075,0.035904,-0.136019,-0.689219,-0.080637,-0.636870,-3.025982
0.372245,0.033122,0.495599,0.098067,-0.400695,-0.602630,0.031382,-0.457541,-3.112124,0.510941,-0.015862,0.435478,-0.105056,0.168840,-1.027552,-0.324996,-0.625262,-2.840035,1,0.425911,0.014169,0.472336,-0.020040,-0.172413,-0.741798,-0.197500,-0.554620,-2.928597,-39.351305,M,right,0.425911,0.024169,0.472336,0.027672,-0.172975,-0.739177,-0.107319,-0.550925,-3.000238
0.375569,0.017231,0.510077,-0.044509,-0.405267,-0.650820,-0.316242,-0.422372,-2.809794,0.538406,0.047831,0.439083,0.091544,0.244262,-1.134072,0.013653,-0.570911,-3.096179,1,0.462819,0.033627,0.472038,0.061910,-0.047863,-0.871296,-0.042808,-0.541901,-3.051294,-4.029269,S,right,0.462819,0.043627,0.472038,0.103000,-0.045176,-0.874285,0.036410,-0.541494,-3.114626
0.335048,-0.002319,0.465073,-0.169012,-0.488897,-0.458237,-0.484610,-0.563642,-2.695441,0.496310,0.012528,0.500009,-0.035221,0.026271,-1.048910,-0.274313,-0.452050,-2.850866,1,0.447364,0.008021,0.489406,-0.053777,-0.122509,-0.850048,-0.286541,-0.504486,-2.848448,39.557254,M,right,0.447364,0.018021,0.489406,-0.008066,-0.124683,-0.844202,-0.192326,-0.499109,-2.926416
0.374667,-0.001810,0.443731,-0.101215,-0.297026,-0.534241,-0.307250,-0.650455,-2.858945,0.544829,0.030894,0.518104,0.023589,0.168375,-1.275444,-0.172303,-0.358283,-2.930671,1,0.469879,0.016489,0.485346,-0.013042,-0.044005,-0.919985,-0.200729,-0.504708,-2.920061,21.014172,S,right,0.469879,0.026489,0.485346,0.028797,-0.044412,-0.917390,-0.114567,-0.501479,-2.991088
0.328795,0.021577,0.439683,0.035701,-0.476571,-0.369323,-0.083316,-0.616296,-3.022842,0.577189,0.004292,0.503962,-0.071046,0.297266,-1.422107,-0.442193,-0.367118,-2.686735,1,0.477462,0.011232,0.478155,-0.031283,-0.008689,-0.939087,-0.230868,-0.523735,-2.897549,-33.826499,L,left,0.477462,0.001232,0.478155,-0.070101,-0.006049,-0.945319,-0.307502,-0.528664,-2.835095
0.370676,0.026956,0.439033,0.059781,-0.306434,-0.504113,-0.039952,-0.650487,-3.056412,0.538353,0.037315,0.449729,0.058848,0.225813,-1.142489,-0.048504,-0.544491,-3.046816,1,0.462944,0.032657,0.444919,0.059891,-0.003120,-0.836014,-0.041341,-0.621920,-3.054592,30.348919,S,right,0.462944,0.042657,0.444919,0.097841,-0.000640,-0.838845,0.023427,-0.621316,-3.103044
0.344107,0.014167,0.499253,-0.086350,-0.512755,-0.541601,-0.409819,-0.436921,-2.729602,0.578496,0.004902,0.505474,-0.070488,0.300647,-1.431779,-0.447866,-0.361222,-2.680408,1,0.430774,0.010741,0.501553,-0.052898,-0.194863,-0.814035,-0.304725,-0.469503,-2.827329,-40.635488,S,right,0.430774,0.020741,0.501553,-0.000363,-0.197271,-0.806994,-0.188831,-0.463153,-2.925559
0.354657,0.025371,0.454550,0.053006,-0.401795,-0.474361,-0.056004,-0.585195,-3.042262,0.560580,0.023522,0.454119,0.012263,0.288975,-1.245254,-0.147028,-0.508718,-2.964860,1,0.457965,0.024443,0.454334,0.027929,-0.036450,-0.828579,-0.099339,-0.597775,-3.009548,2.548296,S,left,0.457965,0.014443,0.454334,-0.011602,-0.036278,-0.830100,-0.168916,-0.600463,-2.956361
0.355520,-0.007484,0.452858,-0.157379,-0.382960,-0.496425,-0.421085,-0.620563,-2.763379,0.490014,0.051102,0.458017,0.119259,0.065953,-0.961299,0.065131,-0.566228,-3.136608,1,0.416576,0.019112,0.455200,0.008795,-0.175770,-0.682097,-0.131582,-0.606562,-2.985563,-44.711308,S,right,0.416576,0.029112,0.455200,0.055831,-0.175029,-0.681800,-0.049490,-0.604381,-3.047915
0.351816,-0.003082,0.468768,-0.154370,-0.428254,-0.513636,-0.455519,-0.562947,-2.719684,0.568639,0.010357,0.453027,-0.027519,0.317421,-1.284797,-0.231348,-0.503952,-2.894507,1,0.491985,0.005606,0.458592,-0.044314,0.067151,-0.968431,-0.237613,-0.571374,-2.898853,-42.961141,L,left,0.491985,-0.004394,0.458592,-0.079393,0.069907,-0.974353,-0.301744,-0.575656,-2.848407
0.328840,-0.005857,0.460343,-0.196843,-0.502220,-0.436544,-0.525251,-0.581857,-2.666562,0.489486,0.030553,0.478074,0.042952,0.029752,-0.980455,-0.083680,-0.511376,-3.017061,1,0.434540,0.018100,0.472009,-0.001287,-0.142933,-0.770082,-0.162080,-0.553144,-2.956757,6.524062,L,left,0.434540,0.008100,0.472009,-0.046658,-0.141256,-0.774426,-0.247348,-0.557836,-2.889039
0.312385,0.006680,0.446089,-0.105793,-0.558384,-0.340973,-0.345534,-0.587064,-2.815623,0.556131,0.025860,0.467382,0.017656,0.257762,-1.242375,-0.143419,-0.480040,-2.965494,1,0.397443,0.013373,0.453519,-0.019284,-0.239004,-0.615672,-0.179266,-0.612995,-2.949865,15.743439,M,left,0.397443,0.003373,0.453519,-0.069567,-0.236450,-0.620762,-0.265355,-0.618891,-2.884831
0.324882,0.009696,0.469927,-0.099460,-0.549726,-0.423703,-0.376572,-0.515953,-2.774793,0.507165,0.007215,0.525785,-0.075403,0.041646,-1.154687,-0.440280,-0.379461,-2.690836,1,0.450601,0.007985,0.508452,-0.066614,-0.133637,-0.899892,-0.350259,-0.449931,-2.784531,-5.125320,S,left,0.450601,-0.002015,0.508452,-0.113023,-0.128465,-0.912226,-0.454889,-0.459007,-2.694413
0.330431,0.020136,0.489817,-0.019412,-0.561920,-0.469650,-0.243570,-0.439952,-2.875865,0.489839,0.004269,0.438841,-0.043315,0.092312,-0.935391,-0.216701,-0.627912,-2.923395,1,0.412869,0.011931,0.463455,-0.028522,-0.202473,-0.683746,-0.204220,-0.583374,-2.926885,-21.842581,M,right,0.412869,0.021931,0.463455,0.020468,-0.203331,-0.680853,-0.115730,-0.579345,-2.995601
0.312435,0.019566,0.459809,0.004031,-0.592782,-0.354765,-0.161173,-0.518376,-2.954110,0.560003,0.030655,0.466699,0.032212,0.271349,-1.258481,-0.112775,-0.475992,-2.990942,1,0.403563,0.023648,0.462345,0.030522,-0.233996,-0.647258,-0.097093,-0.581433,-3.010243,-3.674067,M,right,0.403563,0.033648,0.462345,0.082161,-0.232245,-0.648254,-0.003553,-0.580186,-3.082759
0.336700,0.009030,0.449980,-0.064967,-0.463321,-0.416922,-0.266217,-0.595744,-2.880161,0.547205,0.042465,0.526987,0.068320,0.170437,-1.301669,-0.048506,-0.329796,-3.041369,1,0.404238,0.019757,0.474687,0.006234,-0.252555,-0.669690,-0.150197,-0.543097,-2.965317,38.689609,S,right,0.404238,0.029757,0.474687,0.060562,-0.251903,-0.668754,-0.045515,-0.540450,-3.049090
0.323996,0.022652,0.458303,0.038588,-0.538041,-0.385172,-0.088237,-0.539071,-3.014787,0.577126,0.047468,0.514782,0.079540,0.283614,-1.417454,-0.014178,-0.326871,-3.072594,1,0.407345,0.030823,0.476900,0.065071,-0.244213,-0.682887,-0.037209,-0.533864,-3.055589,-4.393040,L,left,0.407345,0.020823,0.476900,0.011076,-0.245069,-0.683515,-0.142443,-0.536261,-2.970958
0.364513,0.000707,0.433431,-0.086696,-0.313574,-0.483796,-0.272040,-0.679929,-2.891012,0.560243,0.028530,0.503446,0.016617,0.233094,-1.318084,-0.181223,-0.381108,-2.924530,1,0.494554,0.019193,0.479948,-0.001396,0.043459,-1.004549,-0.176123,-0.505767,-2.940565,-8.573108,S,right,0.494554,0.029193,0.479948,0.036519,0.043514,-1.002938,-0.098229,-0.503172,-3.004673
0.318154,-0.001716,0.452550,-0.174693,-0.537567,-0.383351,-0.475591,-0.589002,-2.710230,0.503619,0.031881,0.525786,0.034653,0.023511,-1.117801,-0.136534,-0.369395,-2.963572,1,0.401622,0.013404,0.485509,-0.034872,-0.277377,-0.683152,-0.243195,-0.512025,-2.885754,-41.592050,M,right,0.401622,0.023404,0.485509,0.022753,-0.278756,-0.678505,-0.125956,-0.506581,-2.982048
0.290779,0.026223,0.453056,0.113501,-0.682367,-0.277479,0.060760,-0.501566,-3.135549,0.577023,-0.007812,0.467900,-0.086720,0.332880,-1.360419,-0.388988,-0.461753,-2.752934,1,0.388373,0.014619,0.458117,-0.015757,-0.280490,-0.591839,-0.177695,-0.595147,-2.948987,5.477542,S,right,0.388373,0.024619,0.458117,0.039208,-0.280728,-0.589827,-0.080108,-0.591501,-3.023951
0.299538,0.025783,0.461943,0.092762,-0.657272,-0.319220,0.018448,-0.484248,-3.100885,0.550814,0.001556,0.465477,-0.057462,0.246140,-1.225946,-0.297746,-0.498423,-2.838028,1,0.385266,0.017517,0.463149,-0.002046,-0.301460,-0.588516,-0.157686,-0.575983,-2.962514,-1.753766,L,right,0.385266,0.027517,0.463149,0.055467,-0.301071,-0.587252,-0.052547,-0.572942,-3.044522
0.307603,0.006813,0.458473,-0.136692,-0.602914,-0.356708,-0.436590,-0.540747,-2.729834,0.483329,-0.005248,0.489233,-0.099900,0.001998,-0.993541,-0.389601,-0.499286,-2.760166,1,0.360634,0.003174,0.467756,-0.103397,-0.397505,-0.528866,-0.355664,-0.561041,-2.801813,-27.632300,M,right,0.360634,0.013174,0.467756,-0.037194,-0.402324,-0.519578,-0.232181,-0.550009,-2.900112
0.379419,0.014605,0.496822,-0.045203,-0.374473,-0.634690,-0.288474,-0.467351,-2.840942,0.546309,0.044291,0.510836,0.077302,0.181182,-1.268107,-0.018559,-0.373812,-3.068992,1,0.482907,0.033013,0.505512,0.050124,-0.025438,-0.999682,-0.079950,-0.436723,-3.016809,37.389452,S,right,0.482907,0.043013,0.505512,0.094229,-0.023192,-1.001756,0.023798,-0.435836,-3.105968
0.369353,0.009532,0.510019,-0.111586,-0.422788,-0.647484,-0.479751,-0.432031,-2.666078,0.522528,0.006749,0.434558,-0.032884,0.199694,-1.061526,-0.204549,-0.607933,-2.929872,1,0.458959,0.007904,0.465875,-0.041257,-0.050646,-0.852622,-0.232805,-0.568882,-2.902312,11.422981,M,right,0.458959,0.017904,0.465875,-0.000847,-0.052030,-0.848921,-0.158187,-0.564998,-2.961028
0.363960,-0.018155,0.455016,-0.208232,-0.345540,-0.540026,-0.505753,-0.632584,-2.698795,0.501663,0.010639,0.450821,-0.024271,0.108685,-0.994284,-0.196454,-0.583327,-2.932962,1,0.411202,-0.008276,0.453577,-0.118290,-0.183549,-0.676139,-0.347156,-0.627643,-2.823360,-5.614930,M,right,0.411202,0.001724,0.453577,-0.072621,-0.188000,-0.668415,-0.270179,-0.620270,-2.881364
0.305570,0.002475,0.435718,-0.136772,-0.562622,-0.306477,-0.381973,-0.623859,-2.795222,0.483014,-0.004855,0.499610,-0.105705,-0.010466,-1.013311,-0.425461,-0.471634,-2.723135,1,0.379619,-0.000584,0.462381,-0.105613,-0.314849,-0.580889,-0.343394,-0.590423,-2.818062,-17.465130,M,right,0.379619,0.009416,0.462381,-0.049332,-0.319302,-0.572744,-0.243220,-0.581275,-2.895906
0.355399,0.032561,0.480613,0.105594,-0.444087,-0.522579,0.044988,-0.494413,-3.122741,0.537776,-0.006844,0.489407,-0.096414,0.180373,-1.217642,-0.417177,-0.456066,-2.727045,1,0.443725,0.013477,0.484872,-0.027139,-0.130135,-0.825549,-0.225846,-0.515268,-2.900560,13.775723,S,right,0.443725,0.023477,0.484872,0.019027,-0.131111,-0.821922,-0.132537,-0.511165,-2.976979
0.297913,0.000577,0.442000,-0.181451,-0.608493,-0.303706,-0.480812,-0.599209,-2.708899,0.487160,0.022488,0.472026,0.013674,0.030219,-0.963167,-0.138431,-0.531651,-2.973812,1,0.362480,0.008053,0.452244,-0.057846,-0.364471,-0.501650,-0.248722,-0.608015,-2.895829,28.968342,M,right,0.362480,0.018053,0.452244,0.004494,-0.366687,-0.496832,-0.140176,-0.601404,-2.978531
0.352275,0.024139,0.467606,0.041427,-0.436621,-0.488449,-0.083009,-0.537026,-3.018880,0.523781,0.007383,0.501583,-0.055081,0.116748,-1.167527,-0.336880,-0.430345,-2.792879,1,0.407990,0.018696,0.478644,-0.001041,-0.245354,-0.689285,-0.167495,-0.531780,-2.950261,-21.769065,S,left,0.407990,0.008696,0.478644,-0.054025,-0.243200,-0.694759,-0.270455,-0.537808,-2.867160
0.365207,0.012420,0.501605,-0.078861,-0.432447,-0.607331,-0.381578,-0.447875,-2.756699,0.534834,-0.017492,0.505293,-0.143820,0.163521,-1.256699,-0.573819,-0.426528,-2.579319,1,0.475520,-0.007032,0.504004,-0.120224,-0.038277,-0.997858,-0.465635,-0.465843,-2.686497,9.187904,L,right,0.475520,0.002968,0.504004,-0.079287,-0.043477,-0.985761,-0.374499,-0.457806,-2.764814
0.371980,0.008902,0.489883,-0.081581,-0.390604,-0.603518,-0.354871,-0.491308,-2.788248,0.535498,0.006474,0.465784,-0.042122,0.195269,-1.156246,-0.257776,-0.513064,-2.873795,1,0.448940,0.007759,0.478541,-0.048764,-0.102452,-0.836582,-0.260937,-0.535658,-2.874612,-27.539996,L,left,0.448940,-0.002241,0.478541,-0.091361,-0.098904,-0.844161,-0.343015,-0.542044,-2.808259
0.288407,0.024084,0.473904,0.073484,-0.733298,-0.311636,-0.026179,-0.415755,-3.062744,0.574561,0.041836,0.480591,0.062896,0.304845,-1.346451,-0.051803,-0.419549,-3.040549,1,0.391979,0.030509,0.476324,0.069066,-0.298627,-0.630789,-0.029528,-0.531443,-3.061724,34.709663,M,right,0.391979,0.040509,0.476324,0.127946,-0.294855,-0.634686,0.085848,-0.532648,3.128528
0.299088,0.001092,0.442519,-0.175082,-0.604896,-0.306883,-0.470061,-0.597279,-2.717186,0.543092,0.020774,0.480018,-0.000081,0.200471,-1.204368,-0.188073,-0.463469,-2.926237,1,0.377144,0.007388,0.454515,-0.056822,-0.313233,-0.552905,-0.246976,-0.607807,-2.897146,-15.490717,L,left,0.377144,-0.002612,0.454515,-0.111923,-0.308625,-0.560846,-0.341270,-0.616800,-2.825513
0.281057,0.022595,0.509924,0.097251,-0.811995,-0.375561,0.048347,-0.273420,-3.130612,0.510031,0.023385,0.501559,0.006390,0.068197,-1.100582,-0.184391,-0.434456,-2.926547,1,0.394664,0.022987,0.505774,0.010253,-0.331262,-0.694367,-0.172870,-0.440516,-2.937064,41.070595,L,left,0.394664,0.012987,0.505774,-0.058073,-0.328190,-0.703630,-0.330379,-0.449105,-2.801735
0.343664,0.012024,0.497156,-0.102381,-0.510381,-0.539096,-0.440316,-0.447104,-2.704672,0.549256,0.043673,0.498263,0.074657,0.202801,-1.259368,-0.023917,-0.404213,-3.064572,1,0.473206,0.031965,0.497853,0.049221,-0.048867,-0.950044,-0.077734,-0.462911,-3.019801,32.373906,M,left,0.473206,0.021965,0.497853,0.005431,-0.049160,-0.951720,-0.174904,-0.465599,-2.937644
0.371579,0.029421,0.508609,0.065939,-0.421173,-0.625293,-0.044874,-0.414568,-3.046452,0.554232,0.049945,0.456627,0.094004,0.269336,-1.223810,0.020258,-0.506289,-3.102136,1,0.468556,0.040318,0.481010,0.087486,-0.040490,-0.907407,0.006818,-0.512793,-3.091082,19.771560,M,right,0.468556,0.050318,0.481010,0.128835,-0.036743,-0.912286,0.090591,-0.513298,3.123660
0.309689,0.004443,0.459287,-0.155454,-0.592388,-0.368313,-0.470990,-0.546513,-2.702226,0.509331,0.021802,0.460770,0.011304,0.117170,-1.035190,-0.139535,-0.546697,-2.974189,1,0.427988,0.014729,0.460166,-0.012806,-0.145371,-0.730150,-0.173323,-0.591609,-2.951973,41.183319,S,left,0.427988,0.004729,0.460166,-0.057469,-0.143361,-0.734638,-0.252356,-0.596436,-2.891124
0.374293,-0.000214,0.485854,-0.132591,-0.370432,-0.613499,-0.446815,-0.517324,-2.715308,0.517674,0.018496,0.493386,-0.009967,0.102589,-1.119415,-0.215223,-0.452478,-2.901835,1,0.439008,0.008231,0.489254,-0.054546,-0.150633,-0.820222,-0.287206,-0.506299,-2.848185,-27.024885,S,right,0.439008,0.018231,0.489254,-0.007143,-0.152859,-0.814277,-0.189827,-0.500681,-2.928667
0.364284,0.009720,0.476981,-0.067151,-0.401944,-0.551662,-0.303010,-0.525808,-2.838312,0.551624,-0.012456,0.479997,-0.107731,0.238080,-1.267473,-0.434229,-0.467251,-2.714481,1,0.479308,-0.003895,0.478832,-0.089598,0.000997,-0.957652,-0.347468,-0.528771,-2.801888,4.934286,L,left,0.479308,-0.013895,0.478832,-0.126826,0.005836,-0.967564,-0.420080,-0.535475,-2.742469
0.360845,0.006313,0.465085,-0.080343,-0.393966,-0.520943,-0.308338,-0.565897,-2.841266,0.483822,0.046991,0.467371,0.107433,0.030640,-0.947806,0.044782,-0.543930,-3.121256,1,0.414074,0.023920,0.466074,0.029537,-0.203571,-0.688718,-0.100563,-0.570528,-3.006849,-4.647802,S,left,0.414074,0.013920,0.466074,-0.019781,-0.203072,-0.691135,-0.190925,-0.574209,-2.936188
0.344667,0.020232,0.507917,-0.040511,-0.524095,-0.554111,-0.322613,-0.400274,-2.800735,0.575925,0.011812,0.489381,-0.036875,0.301624,-1.376213,-0.311073,-0.402714,-2.811395,1,0.475852,0.015456,0.497402,-0.022434,-0.039027,-0.963802,-0.236281,-0.468482,-2.885745,23.616166,L,left,0.475852,0.005456,0.497402,-0.064338,-0.036311,-0.971061,-0.327926,-0.473965,-2.808145
0.314355,0.012468,0.445723,-0.050865,-0.552615,-0.339395,-0.245931,-0.581599,-2.893815,0.506739,0.041411,0.479704,0.079290,0.085183,-1.052320,-0.010133,-0.493565,-3.077125,1,0.390647,0.023946,0.459198,0.034856,-0.274543,-0.599057,-0.088245,-0.588746,-3.017530,-21.393796,M,right,0.390647,0.033946,0.459198,0.089620,-0.272488,-0.600396,0.009856,-0.587819,-3.093106
0.283116,0.011036,0.450700,-0.140611,-0.707551,-0.272025,-0.458444,-0.524099,-2.707059,0.518063,-0.000231,0.444152,-0.057506,0.172190,-1.057252,-0.255051,-0.589606,-2.887902,1,0.405666,0.005159,0.447285,-0.055186,-0.196397,-0.638187,-0.233778,-0.638163,-2.912065,10.202331,L,right,0.405666,0.015159,0.447285,-0.007643,-0.198250,-0.634266,-0.154477,-0.633405,-2.970851
0.346587,0.006903,0.439495,-0.064239,-0.399408,-0.431377,-0.247377,-0.643446,-2.902708,0.552289,0.025763,0.530444,-0.006693,0.185771,-1.339254,-0.291190,-0.319343,-2.818375,1,0.409306,0.012653,0.467225,-0.027168,-0.221450,-0.677277,-0.205694,-0.570913,-2.924110,11.900658,L,left,0.409306,0.002653,0.467225,-0.076663,-0.218479,-0.683452,-0.295766,-0.577430,-2.853520
0.325469,0.023685,0.440180,0.053384,-0.491894,-0.359551,-0.053351,-0.609852,-3.045173,0.573893,0.004877,0.447246,-0.042148,0.342859,-1.304637,-0.258191,-0.512294,-2.873336,1,0.429265,0.015827,0.443132,-0.003122,-0.110144,-0.711232,-0.144749,-0.643926,-2.979150,-28.445899,L,right,0.429265,0.025827,0.443132,0.039690,-0.109903,-0.710447,-0.073833,-0.641530,-3.031247
0.330406,0.009427,0.480723,-0.113615,-0.541908,-0.465731,-0.428584,-0.489035,-2.724338,0.547332,0.030986,0.485317,0.032452,0.208287,-1.229097,-0.120153,-0.442519,-2.982568,1,0.417256,0.018059,0.482562,-0.005763,-0.218525,-0.727563,-0.180149,-0.521163,-2.938848,-13.773598,S,left,0.417256,0.008059,0.482562,-0.056951,-0.216221,-0.733401,-0.281432,-0.527232,-2.856414
0.316967,0.001842,0.437596,-0.126252,-0.515769,-0.343022,-0.359703,-0.630569,-2.814280,0.573462,0.041408,0.464106,0.062969,0.319787,-1.317962,-0.047088,-0.462926,-3.045720,1,0.429314,0.019172,0.449208,0.009866,-0.121580,-0.718654,-0.126534,-0.623944,-2.990876,-9.354695,M,left,0.429314,0.009172,0.449208,-0.033444,-0.120614,-0.721323,-0.199873,-0.627506,-2.936060
0.326489,0.020793,0.450667,0.024950,-0.511371,-0.379984,-0.108816,-0.571830,-3.000467,0.521007,-0.007250,0.452231,-0.082174,0.171474,-1.084385,-0.310667,-0.568245,-2.839831,1,0.416503,0.007816,0.451391,-0.042212,-0.167587,-0.680056,-0.216211,-0.623276,-2.923096,-15.467084,S,right,0.416503,0.017816,0.451391,0.003769,-0.168924,-0.676782,-0.137899,-0.619119,-2.981892
0.328247,0.030383,0.464221,0.110495,-0.528655,-0.409746,0.052508,-0.522838,-3.128094,0.534035,0.016837,0.499849,-0.020028,0.149986,-1.200584,-0.255216,-0.421645,-2.863390,1,0.442186,0.022883,0.483948,0.016682,-0.135014,-0.815053,-0.136554,-0.514359,-2.973934,32.744246,M,right,0.442186,0.032883,0.483948,0.063496,-0.134083,-0.814712,-0.041830,-0.512237,-3.051333
